Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority
5428,D,12/8/2023,12/9/2023,6,606,332,0,0,359,56,99,Food,15.44,6756,High
5150,B,12/8/2023,12/9/2023,4,216,90,0,0,212,37,68,Clothing,897.83,9561,Medium
2446,B,12/8/2023,12/9/2023,5,735,165,0,0,306,64,34,Food,614.27,5368,Medium
7468,B,12/8/2023,12/9/2023,3,665,160,0,0,277,17,7,Food,608.48,3170,High
6790,B,12/8/2023,12/9/2023,3,538,5,0,0,435,93,54,Food,395.23,3300,Medium
5175,A,12/8/2023,12/9/2023,7,403,140,0,1,323,21,91,Food,704.75,7862,Medium
6080,A,12/8/2023,12/9/2023,5,556,204,0,1,233,78,67,Food,834.7,4891,Medium
1864,C,12/8/2023,12/9/2023,8,968,460,0,0,104,93,97,Furniture,500.06,5120,Medium
7860,D,12/8/2023,12/9/2023,5,370,19,1,0,284,86,12,Clothing,549.63,4627,High
9663,C,12/8/2023,12/9/2023,4,810,99,0,0,404,52,58,Electronics,216.27,2501,High
7217,C,12/8/2023,12/9/2023,3,315,164,0,1,182,33,83,Food,359.67,1490,Low
6672,B,12/8/2023,12/9/2023,2,212,44,0,1,321,77,52,Furniture,473.48,9743,High
2502,D,12/8/2023,12/9/2023,3,115,456,1,0,303,95,81,Electronics,664.66,3559,Low
5684,B,12/8/2023,12/9/2023,7,315,336,0,0,168,12,56,Electronics,932.43,5816,Medium
2410,A,12/8/2023,12/9/2023,8,526,226,0,0,475,96,82,Food,145.71,9058,High
4770,C,12/8/2023,12/9/2023,5,234,314,0,0,266,46,3,Clothing,533.74,9235,Low
5659,D,12/8/2023,12/9/2023,1,142,51,0,0,111,70,13,Food,614.85,4512,Low
5001,A,12/8/2023,12/9/2023,3,863,145,0,0,296,75,96,Food,827.24,3345,Medium
4483,C,12/8/2023,12/9/2023,4,383,280,0,0,153,87,63,Furniture,845.14,4746,Low
5562,D,12/8/2023,12/9/2023,4,933,122,0,0,459,71,5,Electronics,664.08,2162,Medium
1598,C,12/8/2023,12/9/2023,1,197,206,0,0,435,57,25,Clothing,202.68,3331,High
4041,D,12/8/2023,12/9/2023,9,159,470,0,0,428,20,86,Clothing,782.01,4243,Medium
9160,C,12/8/2023,12/9/2023,4,329,384,1,0,324,68,72,Electronics,582.76,6651,High
7391,B,12/9/2023,12/10/2023,2,995,296,0,0,264,85,52,Food,961.72,2151,High
8287,C,12/9/2023,12/10/2023,9,742,101,0,1,276,44,80,Electronics,953.68,4457,Low
1066,C,12/9/2023,12/10/2023,4,484,273,1,1,100,30,96,Food,556.15,3664,Medium
9123,D,12/9/2023,12/10/2023,4,258,128,0,0,274,25,5,Food,943.93,5771,Medium
3750,D,12/9/2023,12/10/2023,6,923,166,1,0,264,31,59,Food,35.48,6202,Low
9661,B,12/9/2023,12/10/2023,8,570,201,1,0,236,2,25,Electronics,916.35,5921,Medium
7806,D,12/9/2023,12/10/2023,5,695,414,0,0,373,84,80,Clothing,964.91,8576,Medium
7429,C,12/9/2023,12/10/2023,8,307,101,0,0,457,54,88,Food,979.28,9738,Low
9123,D,12/9/2023,12/10/2023,1,273,70,0,0,440,14,14,Furniture,780.22,4001,High
2631,D,12/9/2023,12/10/2023,4,899,421,0,0,271,23,77,Clothing,188.85,6000,Medium
7452,D,12/9/2023,12/10/2023,1,180,7,0,0,330,69,87,Electronics,974.91,9408,High
1774,B,12/9/2023,12/10/2023,3,117,161,0,0,330,52,52,Clothing,433.68,5652,Low
7107,B,12/9/2023,12/10/2023,7,807,72,0,0,214,83,25,Furniture,476.52,7933,Low
8804,A,12/9/2023,12/10/2023,1,390,344,0,0,297,50,91,Clothing,24.97,1246,High
5019,B,12/9/2023,12/10/2023,5,459,26,0,1,418,71,72,Clothing,349.89,9699,Medium
1929,B,12/9/2023,12/10/2023,1,967,168,0,0,102,85,56,Clothing,264.57,5237,High
4012,B,12/9/2023,12/10/2023,6,378,262,0,0,211,33,82,Clothing,455.32,7767,Medium
6024,C,12/9/2023,12/10/2023,9,496,287,0,0,245,84,37,Clothing,276.49,5655,High
7264,A,12/9/2023,12/10/2023,3,865,72,1,0,375,9,70,Electronics,452.81,6810,Low
8973,C,12/9/2023,12/10/2023,6,241,208,0,0,448,95,6,Furniture,156.09,7796,Medium
5729,B,12/9/2023,12/10/2023,4,776,98,0,0,135,8,25,Electronics,952.51,2262,Medium
8961,B,12/9/2023,12/10/2023,6,616,367,0,0,307,75,20,Clothing,667.49,4251,Medium
3819,A,12/9/2023,12/10/2023,2,350,399,1,1,103,7,23,Food,988.57,6411,Low
7655,A,12/9/2023,12/10/2023,4,761,385,0,0,219,21,57,Clothing,14.77,5579,Low
2184,D,12/10/2023,12/11/2023,7,639,426,1,0,208,92,53,Clothing,837.45,2507,Medium
9480,B,12/10/2023,12/11/2023,6,336,30,0,0,177,53,59,Furniture,93.43,7882,Low
7343,B,12/10/2023,12/11/2023,9,231,335,0,0,116,15,81,Electronics,776.11,7148,High
1527,C,12/10/2023,12/11/2023,7,405,430,0,0,326,72,96,Electronics,923.25,9658,High
1916,D,12/10/2023,12/11/2023,1,457,32,0,0,284,52,61,Food,149.27,9423,Low
4574,B,12/10/2023,12/11/2023,6,384,212,0,0,326,76,55,Food,956.58,7527,Low
4319,C,12/10/2023,12/11/2023,3,392,144,0,0,148,69,80,Food,441.9,1585,Medium
2406,A,12/10/2023,12/11/2023,8,262,98,1,0,208,72,20,Clothing,350.77,7135,Low
2241,C,12/10/2023,12/11/2023,1,518,309,0,0,280,37,3,Electronics,797.81,6659,Medium
6206,B,12/10/2023,12/11/2023,2,838,309,1,1,471,78,65,Food,854.55,3400,High
8249,C,12/10/2023,12/11/2023,3,567,434,0,0,109,4,37,Furniture,838.15,7062,Medium
4133,C,12/10/2023,12/11/2023,3,741,179,0,0,475,91,35,Electronics,627.78,3990,Low
1798,D,12/10/2023,12/11/2023,7,983,134,0,0,222,79,16,Clothing,303.24,1098,High
2523,D,12/10/2023,12/11/2023,8,669,437,0,0,175,84,4,Electronics,283.78,9048,Medium
8209,A,12/10/2023,12/11/2023,9,606,476,1,0,222,61,3,Electronics,236.37,2910,Low
5928,D,12/10/2023,12/11/2023,7,757,394,0,0,236,22,17,Electronics,155.01,2187,Low
3888,C,12/10/2023,12/11/2023,8,577,189,0,0,189,49,44,Electronics,398.65,9740,Low
3690,D,12/10/2023,12/11/2023,6,461,29,0,0,248,36,63,Food,857.49,7289,High
5091,B,12/10/2023,12/11/2023,2,411,81,0,0,100,94,98,Furniture,996.21,9478,Low
8282,C,12/10/2023,12/11/2023,1,733,56,0,1,310,97,42,Clothing,696.66,3018,High
7249,C,12/10/2023,12/11/2023,3,803,173,0,0,105,63,98,Electronics,164.59,5763,Low
1690,C,12/10/2023,12/11/2023,9,344,207,0,0,466,92,17,Electronics,676.83,3163,Low
9719,B,12/10/2023,12/11/2023,7,576,325,0,0,245,38,24,Food,282.6,4111,High
2495,C,12/10/2023,12/11/2023,2,714,321,0,0,200,40,37,Food,720.46,9050,High
1892,D,12/11/2023,12/12/2023,1,990,182,0,0,299,64,2,Electronics,243.92,6741,High
9578,B,12/11/2023,12/12/2023,2,535,234,0,0,494,68,14,Furniture,172.42,5944,Medium
6873,C,12/11/2023,12/12/2023,3,349,106,0,0,424,56,10,Clothing,638.13,1499,Low
5503,D,12/11/2023,12/12/2023,6,121,185,1,0,331,14,15,Food,688.3,2688,High
1897,D,12/11/2023,12/12/2023,9,576,265,1,0,206,2,37,Food,192.92,1359,Medium
1710,A,12/11/2023,12/12/2023,8,671,131,0,0,311,63,58,Furniture,516.89,5242,Medium
4695,D,12/11/2023,12/12/2023,9,849,496,0,0,205,19,46,Food,881.84,5163,High
3686,D,12/11/2023,12/12/2023,8,951,329,0,0,364,78,53,Clothing,687.97,5238,Low
8188,A,12/11/2023,12/12/2023,7,610,328,0,0,357,71,82,Electronics,679.12,4300,High
6778,A,12/11/2023,12/12/2023,6,995,317,0,1,212,9,56,Clothing,726.32,2806,High
8768,B,12/11/2023,12/12/2023,8,435,364,0,0,231,33,13,Clothing,356.52,4574,Low
6013,D,12/11/2023,12/12/2023,6,745,170,1,0,445,88,35,Clothing,213.89,1608,Medium
5512,B,12/11/2023,12/12/2023,2,948,297,0,0,367,61,36,Electronics,736.17,7156,Medium
1415,B,12/11/2023,12/12/2023,9,873,23,0,1,310,85,74,Furniture,813.82,9912,Low
5180,C,12/11/2023,12/12/2023,9,441,260,0,0,182,44,93,Electronics,896.85,7098,Low
5262,B,12/11/2023,12/12/2023,3,437,354,1,0,182,65,34,Food,797.29,1058,Low
3515,B,12/11/2023,12/12/2023,9,579,195,0,1,349,85,24,Furniture,352.63,6900,Medium
6640,B,12/11/2023,12/12/2023,2,141,98,0,0,448,57,53,Furniture,472.3,8621,Low
7616,B,12/11/2023,12/12/2023,3,173,489,1,0,394,24,27,Food,782.11,2592,High
1992,A,12/11/2023,12/12/2023,6,908,375,0,0,336,44,73,Food,542.22,5789,High
5370,D,12/11/2023,12/12/2023,4,930,332,0,0,287,68,73,Furniture,561.58,2831,Low
2773,C,12/11/2023,12/12/2023,8,121,100,0,0,414,6,74,Food,943.12,8092,High
4561,A,12/11/2023,12/12/2023,1,319,351,0,0,483,67,12,Furniture,958.03,9460,Low
4816,C,12/11/2023,12/12/2023,6,178,428,0,1,171,34,15,Food,763.6,3839,Medium
7633,C,12/12/2023,12/13/2023,2,334,442,1,0,489,25,3,Furniture,811.47,1496,Medium
2756,A,12/12/2023,12/13/2023,6,256,119,0,0,383,27,28,Electronics,271.83,6175,High
3373,B,12/12/2023,12/13/2023,1,426,320,0,0,430,18,9,Electronics,597.88,1769,Medium
3576,A,12/12/2023,12/13/2023,2,213,446,0,1,353,5,39,Food,483.15,1591,Low
5184,C,12/12/2023,12/13/2023,9,901,376,0,0,140,88,30,Food,50.64,3547,High
9899,C,12/12/2023,12/13/2023,6,707,202,0,1,171,96,57,Furniture,884.7,7939,Low
3397,B,12/12/2023,12/13/2023,8,741,89,1,0,187,85,23,Clothing,302.76,5953,Low
6969,A,12/12/2023,12/13/2023,7,720,194,1,1,343,44,30,Food,932.45,5284,Low
5535,D,12/12/2023,12/13/2023,9,686,176,0,0,408,98,64,Electronics,640.13,2385,Medium
7883,C,12/12/2023,12/13/2023,9,374,114,0,1,478,93,16,Food,814.92,2703,Low
9127,A,12/12/2023,12/13/2023,4,480,332,0,0,366,5,36,Furniture,464.18,9284,Medium
1734,B,12/12/2023,12/13/2023,7,119,31,1,0,338,61,30,Furniture,195.54,4544,Low
1632,B,12/12/2023,12/13/2023,5,772,367,0,0,186,92,46,Food,875.97,5689,Low
5268,D,12/12/2023,12/13/2023,7,308,433,0,0,249,6,80,Food,784.8,2429,Medium
5099,C,12/12/2023,12/13/2023,4,983,214,1,0,104,75,92,Clothing,757,6940,High
3901,D,12/12/2023,12/13/2023,1,705,441,0,1,211,39,20,Clothing,220.66,5935,High
2663,D,12/12/2023,12/13/2023,4,693,307,0,0,417,8,78,Furniture,526.43,4751,Medium
6591,D,12/12/2023,12/13/2023,3,963,278,0,0,258,99,56,Clothing,329.4,1942,High
4872,D,12/12/2023,12/13/2023,9,715,242,0,1,146,75,93,Electronics,616.65,1457,Medium
2054,B,12/12/2023,12/13/2023,5,848,285,0,0,392,84,37,Food,537.1,5653,Low
9572,C,12/12/2023,12/13/2023,4,871,69,0,1,466,43,83,Food,185.61,7938,Low
4082,D,12/12/2023,12/13/2023,8,259,70,0,1,125,86,81,Furniture,627.49,8681,Medium
9007,C,12/12/2023,12/13/2023,5,998,110,0,0,314,41,62,Food,47.79,6092,High
5261,B,12/12/2023,12/13/2023,3,959,157,0,0,398,76,65,Electronics,80.03,2866,High
3389,B,12/13/2023,12/14/2023,2,672,36,1,1,160,69,29,Furniture,190.95,9815,High
4553,A,12/13/2023,12/14/2023,8,137,303,0,0,483,98,93,Food,583.02,4093,Low
6138,A,12/13/2023,12/14/2023,2,217,415,0,0,424,98,88,Electronics,761.89,9626,High
1544,C,12/13/2023,12/14/2023,8,489,325,0,0,481,30,83,Furniture,784.65,8181,Low
4663,A,12/13/2023,12/14/2023,5,923,34,0,0,226,59,43,Electronics,283.87,8145,Low
3239,D,12/13/2023,12/14/2023,8,779,479,0,0,388,23,74,Food,390.36,9568,Low
4773,C,12/13/2023,12/14/2023,5,476,459,0,0,343,57,36,Clothing,241.41,5613,Low
3627,B,12/13/2023,12/14/2023,1,948,323,1,0,163,25,17,Furniture,45.96,8943,Low
7618,B,12/13/2023,12/14/2023,2,973,415,0,0,499,48,54,Food,500.11,7929,Medium
7780,D,12/13/2023,12/14/2023,6,475,58,0,1,276,70,17,Furniture,549.61,4781,Low
9015,A,12/13/2023,12/14/2023,3,680,373,1,0,192,42,32,Furniture,935.73,7774,Low
4130,C,12/13/2023,12/14/2023,8,694,418,0,1,222,29,16,Furniture,714.76,3914,Low
1096,C,12/13/2023,12/14/2023,5,846,367,0,0,114,85,51,Electronics,934.96,4253,Medium
4858,D,12/13/2023,12/14/2023,3,141,399,0,0,375,71,59,Furniture,286.71,3413,High
3708,A,12/13/2023,12/14/2023,7,710,374,0,0,121,45,23,Clothing,727.36,5396,Medium
6397,C,12/13/2023,12/14/2023,8,569,370,1,0,365,41,16,Food,602.31,5599,Medium
7152,D,12/13/2023,12/14/2023,4,557,206,0,0,282,73,32,Electronics,303.83,8477,Low
1456,C,12/13/2023,12/14/2023,9,229,360,0,0,451,63,66,Furniture,219.04,2103,High
6914,B,12/13/2023,12/14/2023,6,127,435,1,0,236,47,70,Furniture,298.13,9660,Low
5368,C,12/13/2023,12/14/2023,1,844,65,0,0,130,1,74,Food,979.89,3345,Medium
5088,C,12/13/2023,12/14/2023,5,840,261,0,0,314,95,98,Electronics,32.98,6301,High
9399,C,12/13/2023,12/14/2023,5,728,269,0,0,451,20,62,Electronics,905.79,7717,Medium
2937,A,12/13/2023,12/14/2023,7,425,232,1,0,429,92,30,Furniture,773.97,1723,Medium
2146,A,12/13/2023,12/14/2023,7,608,156,0,0,311,19,36,Electronics,548.15,1848,Medium
6152,D,12/14/2023,12/15/2023,6,718,105,0,0,326,65,6,Clothing,859.66,4059,High
5299,A,12/14/2023,12/15/2023,8,990,153,0,1,284,93,45,Furniture,61.45,5945,Low
9118,C,12/14/2023,12/15/2023,2,424,17,1,0,174,74,33,Furniture,548.78,7940,Low
9634,C,12/14/2023,12/15/2023,7,906,494,1,1,270,36,5,Electronics,292.57,6169,High
8759,A,12/14/2023,12/15/2023,7,259,259,0,0,331,23,56,Clothing,19.71,8560,High
8953,A,12/14/2023,12/15/2023,4,615,484,1,0,173,82,28,Clothing,622.86,4396,High
5784,C,12/14/2023,12/15/2023,2,760,312,1,0,352,29,7,Furniture,661.18,3476,Medium
2461,C,12/14/2023,12/15/2023,4,845,118,0,0,492,92,59,Clothing,594.87,5248,Low
2159,B,12/14/2023,12/15/2023,4,353,308,0,1,397,44,19,Clothing,396.59,7494,Medium
1386,D,12/14/2023,12/15/2023,6,347,101,0,0,173,7,62,Clothing,806.23,7297,High
8192,A,12/14/2023,12/15/2023,7,949,24,0,0,328,31,43,Furniture,349.73,2649,Medium
5775,D,12/14/2023,12/15/2023,3,452,430,0,0,298,38,50,Food,607.92,6125,Medium
4409,C,12/14/2023,12/15/2023,1,497,179,0,0,311,66,90,Furniture,996.1,1570,High
1689,D,12/14/2023,12/15/2023,3,681,476,0,0,183,79,53,Food,847.39,7126,High
8028,A,12/14/2023,12/15/2023,9,302,161,0,0,299,22,38,Clothing,647.83,8178,High
8262,A,12/14/2023,12/15/2023,1,401,399,1,0,244,75,17,Clothing,677.43,4630,Low
6664,D,12/14/2023,12/15/2023,8,247,484,0,0,316,54,83,Furniture,842.59,6939,High
7766,A,12/14/2023,12/15/2023,2,320,349,0,0,336,54,27,Furniture,184.05,5010,Low
1952,B,12/14/2023,12/15/2023,6,797,214,1,0,357,83,37,Electronics,119.11,8578,High
7142,C,12/14/2023,12/15/2023,3,966,382,0,0,328,6,7,Electronics,228.69,9103,Medium
6967,C,12/14/2023,12/15/2023,7,947,123,1,0,397,73,38,Clothing,747.09,3529,High
8205,A,12/14/2023,12/15/2023,2,659,291,0,0,205,62,81,Furniture,772.04,4875,Medium
3484,C,12/14/2023,12/15/2023,4,362,155,0,0,290,29,29,Furniture,37.92,1068,Medium
2854,B,12/14/2023,12/15/2023,9,395,192,0,0,238,43,51,Furniture,69.38,6705,Low
4231,A,12/15/2023,12/16/2023,6,414,327,0,0,351,67,81,Clothing,981.75,1062,Medium
3597,B,12/15/2023,12/16/2023,4,391,52,0,1,311,62,15,Electronics,497.18,9871,High
8829,B,12/15/2023,12/16/2023,2,783,169,0,0,226,13,16,Furniture,540.54,7235,Medium
9186,C,12/15/2023,12/16/2023,9,975,334,0,0,348,64,97,Furniture,616.06,6103,Medium
4983,C,12/15/2023,12/16/2023,4,130,97,0,1,172,47,11,Food,964.8,8445,Medium
7963,D,12/15/2023,12/16/2023,9,781,146,0,0,272,60,33,Electronics,167.91,6064,High
7684,B,12/15/2023,12/16/2023,2,143,299,0,0,256,15,96,Furniture,636.75,3369,High
1656,C,12/15/2023,12/16/2023,7,654,29,0,0,261,5,92,Furniture,85.05,4362,Medium
8743,B,12/15/2023,12/16/2023,5,233,73,1,1,194,69,20,Food,518.31,9218,Medium
7839,D,12/15/2023,12/16/2023,8,448,171,0,1,445,2,29,Electronics,445.86,6789,Low
7312,B,12/15/2023,12/16/2023,8,318,372,0,0,476,38,16,Electronics,275.51,6156,Medium
8938,A,12/15/2023,12/16/2023,4,549,410,0,0,335,94,94,Furniture,446.15,5761,Medium
7176,D,12/15/2023,12/16/2023,4,603,83,0,0,119,54,17,Furniture,701.28,6488,Low
4285,D,12/15/2023,12/16/2023,8,185,472,1,1,171,92,57,Furniture,842.57,4771,Medium
6559,B,12/15/2023,12/16/2023,3,350,72,1,0,169,39,78,Food,787.06,1541,High
4563,B,12/15/2023,12/16/2023,7,364,231,0,0,299,96,88,Food,589.01,2610,Medium
5584,C,12/15/2023,12/16/2023,8,622,289,0,0,472,20,37,Food,898.01,5213,Medium
5817,A,12/15/2023,12/16/2023,8,179,126,0,0,282,20,77,Food,696.91,6014,High
6041,D,12/15/2023,12/16/2023,4,720,84,0,0,407,29,18,Food,839.88,2575,High
7182,D,12/15/2023,12/16/2023,9,560,253,0,0,124,35,71,Electronics,404.25,1000,Low
9026,D,12/15/2023,12/16/2023,4,729,151,0,0,165,32,49,Furniture,701.39,7918,Low
4244,C,12/15/2023,12/16/2023,8,351,311,0,0,383,17,11,Electronics,83.76,1296,Low
2040,A,12/15/2023,12/16/2023,6,117,6,0,0,444,51,57,Food,957.57,4585,Medium
3273,D,12/15/2023,12/16/2023,5,355,451,0,0,375,8,81,Furniture,633.02,2416,Medium
4629,D,12/16/2023,12/17/2023,4,344,306,0,1,425,21,19,Clothing,858.14,6770,Low
3114,C,12/16/2023,12/17/2023,5,252,135,1,0,136,23,70,Furniture,490.54,1078,High
8364,B,12/16/2023,12/17/2023,1,708,183,0,0,115,51,82,Furniture,40.54,2722,Low
2677,D,12/16/2023,12/17/2023,7,599,460,1,0,282,91,53,Furniture,497.12,8095,High
4094,A,12/16/2023,12/17/2023,8,557,313,0,0,455,6,10,Clothing,728.53,3689,Low
6873,A,12/16/2023,12/17/2023,9,797,340,0,1,355,52,1,Electronics,74.67,5097,Low
3284,A,12/16/2023,12/17/2023,3,641,226,1,0,292,8,1,Furniture,109.3,2083,Medium
6052,A,12/16/2023,12/17/2023,9,214,324,0,0,433,99,47,Electronics,63.76,8062,High
8062,C,12/16/2023,12/17/2023,5,852,243,0,0,113,69,27,Electronics,128.68,3717,Low
2589,D,12/16/2023,12/17/2023,6,868,263,0,0,123,33,25,Clothing,618.2,4796,Low
3520,C,12/16/2023,12/17/2023,1,546,449,1,0,182,62,90,Clothing,875.65,9120,High
5648,A,12/16/2023,12/17/2023,9,452,250,0,0,393,65,10,Furniture,476.21,4011,Medium
6729,A,12/16/2023,12/17/2023,9,724,407,0,0,335,63,36,Food,810.7,8752,High
1694,A,12/16/2023,12/17/2023,6,946,169,0,0,437,88,46,Food,404.6,2184,Low
8807,C,12/16/2023,12/17/2023,8,640,53,0,0,364,32,8,Food,856.72,6176,High
4683,A,12/16/2023,12/17/2023,4,421,399,0,0,343,55,97,Furniture,165.98,2249,High
7704,D,12/16/2023,12/17/2023,5,558,131,0,1,354,33,62,Food,578.2,1181,High
8368,A,12/16/2023,12/17/2023,5,325,314,0,1,476,38,29,Food,524.96,8583,Low
2971,D,12/16/2023,12/17/2023,7,855,93,1,0,414,2,53,Clothing,111.81,1519,High
9055,D,12/16/2023,12/17/2023,7,460,45,0,0,406,81,98,Clothing,245.86,7513,Medium
5218,A,12/16/2023,12/17/2023,7,630,349,1,0,208,10,91,Furniture,489.77,8950,Low
2868,C,12/16/2023,12/17/2023,5,933,98,0,0,406,66,4,Food,774.13,7782,Low
2671,B,12/16/2023,12/17/2023,4,211,233,0,1,374,76,49,Furniture,905.72,2694,Medium
2728,B,12/16/2023,12/17/2023,8,311,268,0,0,417,94,69,Food,738.3,5671,Medium
8632,D,12/17/2023,12/18/2023,1,332,36,0,1,354,15,42,Electronics,300.08,2193,Low
7403,C,12/17/2023,12/18/2023,1,258,437,1,1,344,87,75,Furniture,111.75,4433,Low
7092,B,12/17/2023,12/18/2023,6,671,432,0,0,365,82,65,Clothing,529.97,9988,Medium
3142,A,12/17/2023,12/18/2023,2,984,496,0,0,230,61,77,Food,350.92,5276,Low
7184,A,12/17/2023,12/18/2023,3,423,74,0,1,244,31,84,Food,567.69,6132,Medium
7010,D,12/17/2023,12/18/2023,4,192,57,0,0,442,38,34,Electronics,403.96,3969,Low
1253,C,12/17/2023,12/18/2023,2,347,18,0,0,318,29,97,Electronics,385.4,2235,Low
5102,C,12/17/2023,12/18/2023,7,769,401,0,0,172,78,14,Electronics,912.86,3276,Low
4542,B,12/17/2023,12/18/2023,1,240,187,0,0,296,43,53,Electronics,670.86,6216,High
3775,B,12/17/2023,12/18/2023,3,503,400,0,1,182,23,76,Electronics,673.01,3652,Low
8678,A,12/17/2023,12/18/2023,2,831,138,0,0,448,25,75,Electronics,142.38,4843,High
7212,D,12/17/2023,12/18/2023,9,503,142,0,0,370,28,1,Food,395.77,1714,Medium
5637,C,12/17/2023,12/18/2023,8,917,455,0,0,205,99,8,Clothing,765.14,1050,Low
7034,B,12/17/2023,12/18/2023,3,700,107,0,1,199,94,18,Clothing,571.28,9769,Low
9457,B,12/17/2023,12/18/2023,5,766,220,1,1,283,91,5,Furniture,465.76,4111,High
7476,D,12/17/2023,12/18/2023,3,513,144,0,0,431,72,95,Food,973.03,2996,Medium
4148,D,12/17/2023,12/18/2023,6,539,345,0,0,177,83,67,Food,145.01,9823,Medium
4359,A,12/17/2023,12/18/2023,5,332,375,0,0,242,1,22,Clothing,169.15,4354,High
2004,D,12/17/2023,12/18/2023,2,292,4,0,0,470,20,6,Clothing,567.61,3554,Medium
5717,A,12/17/2023,12/18/2023,8,198,444,0,1,194,94,88,Furniture,411.13,7630,High
4271,A,12/17/2023,12/18/2023,6,212,387,0,1,488,29,27,Electronics,485.88,1990,Low
1209,D,12/17/2023,12/18/2023,3,718,55,0,1,399,8,85,Food,552.4,4449,High
6539,D,12/17/2023,12/18/2023,1,635,254,0,0,102,62,37,Clothing,136.2,3950,High
1153,D,12/17/2023,12/18/2023,5,380,471,0,1,146,14,98,Food,277.42,5165,Medium
4593,D,12/18/2023,12/19/2023,2,815,458,0,0,257,38,35,Clothing,541.78,6149,Low
9606,D,12/18/2023,12/19/2023,2,622,221,0,0,338,3,36,Electronics,201.62,4294,Low
2284,A,12/18/2023,12/19/2023,9,449,359,0,1,367,3,61,Electronics,841.19,1470,High
4148,B,12/18/2023,12/19/2023,7,415,47,0,0,370,55,90,Food,785.65,7476,Medium
1768,C,12/18/2023,12/19/2023,6,816,303,0,0,127,78,1,Clothing,572.49,3507,High
6607,C,12/18/2023,12/19/2023,1,599,162,0,0,276,21,48,Food,499.98,8499,Low
4202,A,12/18/2023,12/19/2023,2,636,235,0,0,186,35,83,Electronics,930.26,5783,Low
3787,A,12/18/2023,12/19/2023,7,751,247,0,0,274,44,90,Food,754.81,6603,Medium
3210,B,12/18/2023,12/19/2023,3,734,364,1,0,306,44,87,Clothing,47.75,2232,Low
8399,D,12/18/2023,12/19/2023,2,535,416,0,0,174,43,98,Electronics,231.15,7972,Low
7338,A,12/18/2023,12/19/2023,6,622,99,0,0,449,41,91,Food,82.25,1413,High
9733,C,12/18/2023,12/19/2023,8,877,20,0,0,345,27,67,Furniture,994.74,9217,High
1358,D,12/18/2023,12/19/2023,8,692,101,0,0,367,92,77,Food,427.97,1379,Low
1849,A,12/18/2023,12/19/2023,2,543,4,0,0,153,28,39,Food,142.85,1815,Medium
8498,D,12/18/2023,12/19/2023,6,921,447,0,0,182,5,80,Clothing,364.59,5552,Medium
5522,C,12/18/2023,12/19/2023,5,720,196,0,0,131,43,3,Electronics,980.15,1919,Low
3544,D,12/18/2023,12/19/2023,7,307,148,0,0,484,63,26,Electronics,151.57,8565,Medium
2831,A,12/18/2023,12/19/2023,4,930,344,0,0,499,39,69,Furniture,363.37,1844,Low
2472,A,12/18/2023,12/19/2023,2,855,329,0,1,110,10,55,Food,283.04,4687,Low
1329,C,12/18/2023,12/19/2023,3,375,377,1,0,322,63,3,Food,792.31,5440,High
6851,B,12/18/2023,12/19/2023,9,596,210,1,1,452,9,56,Food,35.25,6591,High
8032,B,12/18/2023,12/19/2023,8,872,159,1,0,154,84,28,Electronics,947.25,2686,Medium
6266,D,12/18/2023,12/19/2023,9,396,145,0,0,385,93,43,Electronics,870.01,6586,Medium
5354,A,12/18/2023,12/19/2023,5,473,57,1,1,167,29,30,Food,370.72,7208,Low
7435,A,12/19/2023,12/20/2023,5,674,353,1,0,411,28,87,Food,902.24,3809,High
8978,C,12/19/2023,12/20/2023,7,283,239,1,0,188,11,18,Electronics,431.48,6037,High
5238,C,12/19/2023,12/20/2023,7,131,78,0,0,197,85,5,Clothing,299,5925,High
7112,A,12/19/2023,12/20/2023,1,382,151,0,0,116,99,86,Furniture,412.94,4637,Low
5722,C,12/19/2023,12/20/2023,5,935,4,0,0,260,87,61,Furniture,826.75,7543,High
2388,B,12/19/2023,12/20/2023,8,972,382,0,0,354,93,1,Furniture,565.52,8099,High
5185,B,12/19/2023,12/20/2023,7,531,180,0,0,257,15,64,Clothing,225.05,9545,Medium
9911,D,12/19/2023,12/20/2023,2,618,351,1,0,368,81,91,Food,78.99,5800,High
4235,C,12/19/2023,12/20/2023,8,785,200,0,0,495,24,14,Electronics,610.49,4989,Medium
5576,D,12/19/2023,12/20/2023,2,561,438,0,0,479,35,41,Clothing,820.23,7913,Medium
2100,C,12/19/2023,12/20/2023,1,970,132,1,0,131,61,73,Furniture,856.96,6424,Medium
9864,C,12/19/2023,12/20/2023,3,467,452,0,0,186,20,68,Food,824.7,2932,Low
9708,B,12/19/2023,12/20/2023,3,757,121,1,0,192,58,53,Furniture,518.3,2556,Medium
3532,A,12/19/2023,12/20/2023,6,351,168,0,0,389,63,89,Furniture,383.94,1583,High
8770,C,12/19/2023,12/20/2023,3,265,488,0,0,182,75,31,Clothing,975.65,2180,High
4670,C,12/19/2023,12/20/2023,7,714,353,0,0,367,94,59,Food,923.19,8405,Medium
1781,C,12/19/2023,12/20/2023,8,804,390,0,1,103,60,96,Clothing,754.51,8732,Low
