Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority,Revenue
5636,D,2023-10-08,2023-10-09,7,123,386,0,0,380,27,12,Electronics,178.92,3736,High,4830.839999999999
2649,A,2023-10-08,2023-10-09,1,618,37,0,0,418,71,13,Food,917.18,2819,High,65119.78
4690,D,2023-10-08,2023-10-09,6,467,197,0,0,274,29,74,Electronics,164.08,7757,Medium,4758.320000000001
4435,B,2023-10-08,2023-10-09,3,434,240,0,0,114,9,93,Clothing,965.36,7773,High,8688.24
4201,A,2023-10-08,2023-10-09,3,532,172,0,1,409,79,8,Clothing,21.51,3898,High,1699.2900000000002
5179,D,2023-10-08,2023-10-09,5,102,492,0,0,227,44,42,Furniture,493.08,5408,Medium,21695.52
9405,A,2023-10-08,2023-10-09,3,357,255,0,0,113,28,65,Electronics,45.86,5236,High,1284.08
4237,C,2023-10-08,2023-10-09,4,362,454,1,0,348,38,9,Electronics,878.39,6369,Medium,33378.82
4862,D,2023-10-08,2023-10-09,3,220,40,0,0,133,15,4,Furniture,800.76,3013,Low,12011.4
1058,B,2023-10-08,2023-10-09,7,819,408,0,0,485,15,97,Clothing,232.79,6276,Low,3491.85
5938,B,2023-10-09,2023-10-10,3,120,472,0,0,119,30,55,Electronics,146.62,5010,Low,4398.6
3971,A,2023-10-09,2023-10-10,4,239,433,1,0,349,32,85,Electronics,219.9,3103,Low,7036.8
9314,C,2023-10-09,2023-10-10,2,576,128,0,0,461,40,71,Furniture,87.54,9336,Low,3501.6000000000004
4345,D,2023-10-09,2023-10-10,2,891,53,1,0,371,76,55,Clothing,244.57,2255,Medium,18587.32
3486,C,2023-10-09,2023-10-10,9,388,85,0,0,294,84,96,Furniture,77.43,4957,Medium,6504.120000000001
1561,C,2023-10-09,2023-10-10,1,305,211,0,0,337,91,57,Electronics,853.99,4638,High,77713.09
4981,A,2023-10-09,2023-10-10,1,142,268,0,0,202,2,57,Furniture,854.53,3034,High,1709.06
7261,A,2023-10-09,2023-10-10,1,949,295,0,0,406,22,39,Furniture,553.5,4618,Low,12177.0
2737,D,2023-10-09,2023-10-10,3,217,20,0,0,342,26,28,Clothing,920.69,2483,Low,23937.940000000002
4554,B,2023-10-09,2023-10-10,2,104,214,1,0,314,40,26,Furniture,356.77,4230,High,14270.8
8095,D,2023-10-09,2023-10-10,3,306,424,0,1,342,8,98,Food,187.04,1747,Low,1496.32
9266,C,2023-10-09,2023-10-10,5,734,188,0,0,486,36,73,Food,311.27,2339,Medium,11205.72
1294,A,2023-10-09,2023-10-10,9,938,160,0,0,176,26,70,Food,132.44,9432,Medium,3443.44
9212,C,2023-10-09,2023-10-10,2,444,200,1,0,483,81,22,Electronics,824.13,9313,Low,66754.53
6330,A,2023-10-09,2023-10-10,1,241,28,0,1,220,7,73,Electronics,762.82,8867,Medium,5339.740000000001
5655,B,2023-10-09,2023-10-10,6,471,380,0,0,401,1,45,Clothing,197.89,2908,High,197.89
2109,C,2023-10-09,2023-10-10,3,331,243,0,0,139,91,15,Furniture,550.06,6806,Medium,50055.45999999999
4771,A,2023-10-09,2023-10-10,7,263,182,1,0,128,90,65,Clothing,287.83,6111,Low,25904.699999999997
9563,D,2023-10-09,2023-10-10,6,646,31,0,0,331,32,96,Furniture,139.83,1574,Medium,4474.56
7123,D,2023-10-09,2023-10-10,7,463,266,0,0,244,78,18,Clothing,252.87,6484,Low,19723.86
8647,D,2023-10-09,2023-10-10,5,434,435,0,0,348,83,11,Furniture,603.84,2228,Low,50118.72
2174,C,2023-10-09,2023-10-10,1,110,35,0,1,192,9,99,Food,654.17,8132,Medium,5887.53
2164,A,2023-10-09,2023-10-10,3,507,92,0,0,424,59,97,Clothing,194.99,3494,Low,11504.41
9712,A,2023-10-09,2023-10-10,3,174,367,0,0,184,44,4,Furniture,776.07,1306,Medium,34147.08
5466,A,2023-10-10,2023-10-11,7,399,158,0,0,421,65,34,Food,579.16,6383,High,37645.4
6538,C,2023-10-10,2023-10-11,3,480,397,0,0,345,21,48,Electronics,434.97,5889,Low,9134.37
8111,A,2023-10-10,2023-10-11,5,809,446,0,0,174,20,83,Furniture,649.81,6045,Low,12996.199999999999
9434,B,2023-10-10,2023-10-11,4,952,179,0,0,250,49,48,Furniture,339.95,4255,Low,16657.55
3800,C,2023-10-10,2023-10-11,4,875,437,0,0,234,97,76,Furniture,271.18,6117,High,26304.46
5607,B,2023-10-10,2023-10-11,7,946,372,0,0,289,33,40,Clothing,927.05,9043,Medium,30592.649999999998
8262,B,2023-10-10,2023-10-11,1,985,305,0,0,133,18,59,Electronics,900.21,4136,Medium,16203.78
2541,D,2023-10-10,2023-10-11,7,835,472,0,1,457,41,48,Clothing,480.49,8338,High,19700.09
3765,C,2023-10-10,2023-10-11,8,733,378,0,0,204,17,41,Electronics,607.85,5543,Low,10333.45
5491,A,2023-10-10,2023-10-11,3,685,437,0,0,468,13,22,Clothing,660.38,6878,High,8584.94
4083,B,2023-10-10,2023-10-11,3,127,217,0,0,150,43,64,Furniture,659.06,6824,Medium,28339.579999999998
6356,C,2023-10-10,2023-10-11,4,562,469,0,0,271,73,76,Furniture,532.88,4458,Low,38900.24
2857,A,2023-10-10,2023-10-11,6,495,328,0,0,169,65,49,Clothing,319.59,9279,Medium,20773.35
1769,D,2023-10-10,2023-10-11,7,782,352,1,1,307,23,55,Furniture,890.66,8478,High,20485.18
2422,C,2023-10-10,2023-10-11,1,475,342,0,1,421,40,92,Clothing,566.32,9959,High,22652.800000000003
9598,C,2023-10-10,2023-10-11,4,520,226,0,0,195,34,15,Clothing,908.19,5432,Low,30878.460000000003
3972,C,2023-10-10,2023-10-11,7,463,211,1,0,157,36,4,Electronics,830.12,4386,High,29884.32
2872,A,2023-10-10,2023-10-11,2,994,352,0,1,219,50,8,Furniture,653.14,3515,High,32657.0
6599,B,2023-10-10,2023-10-11,1,315,162,0,0,270,78,95,Furniture,713.43,6995,Low,55647.53999999999
3269,B,2023-10-10,2023-10-11,1,930,365,0,0,210,85,60,Furniture,912.12,6045,High,77530.2
6275,C,2023-10-10,2023-10-11,6,200,157,0,0,160,85,90,Clothing,634.99,3354,Low,53974.15
5749,C,2023-10-10,2023-10-11,5,857,109,1,1,355,92,3,Electronics,473.64,1965,High,43574.88
7571,A,2023-10-10,2023-10-11,1,192,54,1,0,255,96,7,Furniture,447.83,8450,High,42991.68
6072,D,2023-10-10,2023-10-11,3,674,349,0,0,284,30,79,Food,980.07,1132,High,29402.100000000002
6463,C,2023-10-11,2023-10-12,7,365,213,1,0,140,40,84,Clothing,754.1,9857,High,30164.0
8450,C,2023-10-11,2023-10-12,9,305,364,0,0,300,12,17,Furniture,674.57,2955,Medium,8094.84
9420,D,2023-10-11,2023-10-12,9,179,384,0,0,149,93,96,Electronics,105.1,5969,Low,9774.3
4959,C,2023-10-11,2023-10-12,6,136,14,0,0,189,1,10,Clothing,592.15,2579,High,592.15
2313,B,2023-10-11,2023-10-12,3,110,152,0,0,336,90,80,Clothing,197.0,3143,Low,17730.0
8847,C,2023-10-11,2023-10-12,1,726,19,0,0,445,16,26,Clothing,395.88,8193,Low,6334.08
2070,B,2023-10-11,2023-10-12,3,189,454,0,0,424,82,22,Clothing,561.73,8236,Medium,46061.86
4285,A,2023-10-11,2023-10-12,2,843,399,0,0,476,97,15,Food,17.89,2545,High,1735.3300000000002
9949,A,2023-10-11,2023-10-12,5,118,51,0,0,436,50,58,Electronics,863.66,4146,High,43183.0
4095,B,2023-10-11,2023-10-12,8,663,342,0,0,381,43,60,Clothing,444.31,8520,Medium,19105.33
1320,B,2023-10-11,2023-10-12,5,473,468,1,0,253,87,76,Clothing,626.46,5664,High,54502.020000000004
3321,D,2023-10-11,2023-10-12,1,885,320,0,0,462,60,39,Clothing,209.94,5431,Medium,12596.4
1555,B,2023-10-11,2023-10-12,3,193,366,1,0,279,5,3,Electronics,704.13,7571,High,3520.65
5939,B,2023-10-11,2023-10-12,5,131,83,0,0,187,21,60,Furniture,316.97,7145,Medium,6656.370000000001
6432,C,2023-10-11,2023-10-12,7,762,366,1,0,204,65,53,Food,520.96,1897,Medium,33862.4
2386,D,2023-10-11,2023-10-12,5,239,466,0,0,172,95,24,Food,330.02,1863,Low,31351.899999999998
5763,B,2023-10-11,2023-10-12,5,669,325,1,0,471,82,55,Food,648.09,1959,Medium,53143.380000000005
7854,B,2023-10-11,2023-10-12,7,120,485,0,1,487,21,2,Furniture,851.89,9154,High,17889.69
8637,B,2023-10-11,2023-10-12,8,248,223,0,1,356,71,68,Electronics,644.67,7962,High,45771.57
5841,C,2023-10-11,2023-10-12,8,320,128,0,1,233,65,23,Electronics,186.4,3951,High,12116.0
4867,C,2023-10-11,2023-10-12,7,832,349,1,0,384,23,59,Food,257.15,2247,Medium,5914.45
4793,C,2023-10-11,2023-10-12,3,853,381,1,1,335,91,57,Food,527.51,5885,High,48003.409999999996
8373,A,2023-10-11,2023-10-12,2,318,15,0,0,486,60,87,Clothing,278.58,7462,Medium,16714.8
3513,C,2023-10-11,2023-10-12,1,640,410,0,0,483,2,72,Electronics,203.51,6337,Medium,407.02
4803,B,2023-10-12,2023-10-13,6,658,273,0,0,208,34,42,Furniture,56.19,7700,Medium,1910.46
3327,C,2023-10-12,2023-10-13,9,157,76,1,0,443,57,12,Furniture,113.11,7858,High,6447.2699999999995
9809,C,2023-10-12,2023-10-13,3,524,299,0,0,236,16,73,Furniture,569.17,8194,Medium,9106.72
3165,D,2023-10-12,2023-10-13,5,374,305,1,0,436,74,75,Electronics,202.68,2286,High,14998.32
4308,B,2023-10-12,2023-10-13,9,239,91,0,0,334,84,95,Food,503.43,6482,High,42288.12
7452,C,2023-10-12,2023-10-13,9,122,457,1,0,158,48,1,Food,645.43,8290,Low,30980.64
9067,A,2023-10-12,2023-10-13,7,477,269,0,0,393,25,99,Electronics,257.64,4450,Medium,6441.0
8642,D,2023-10-12,2023-10-13,4,472,51,0,0,141,68,54,Food,950.04,2861,High,64602.72
7404,C,2023-10-12,2023-10-13,2,162,348,0,0,347,32,43,Clothing,264.11,6451,High,8451.52
1992,D,2023-10-12,2023-10-13,2,663,120,0,0,149,45,62,Clothing,170.48,4836,Medium,7671.599999999999
6424,D,2023-10-12,2023-10-13,4,877,458,0,0,369,92,15,Clothing,462.31,7393,Medium,42532.52
5381,A,2023-10-12,2023-10-13,1,441,49,1,0,481,40,7,Clothing,447.74,5004,Low,17909.6
4174,A,2023-10-12,2023-10-13,4,266,378,0,0,455,13,28,Clothing,859.78,5145,High,11177.14
5782,A,2023-10-12,2023-10-13,6,250,474,0,0,272,5,6,Electronics,56.88,8467,Low,284.40000000000003
6560,B,2023-10-12,2023-10-13,6,622,491,1,0,388,17,20,Furniture,279.72,1743,Medium,4755.240000000001
8460,D,2023-10-12,2023-10-13,7,706,272,0,0,261,71,88,Food,880.28,6632,Medium,62499.88
4078,C,2023-10-12,2023-10-13,5,683,379,1,1,166,10,42,Clothing,761.15,9482,High,7611.5
3983,A,2023-10-12,2023-10-13,9,600,119,1,0,439,91,38,Clothing,13.85,2347,Low,1260.35
8259,A,2023-10-12,2023-10-13,2,995,386,1,0,422,59,62,Furniture,532.62,4367,Low,31424.58
7054,D,2023-10-12,2023-10-13,2,659,445,0,0,425,35,76,Furniture,252.3,2735,Low,8830.5
3523,D,2023-10-12,2023-10-13,4,447,94,0,0,320,23,3,Furniture,988.39,2601,Low,22732.97
5581,D,2023-10-12,2023-10-13,4,371,148,0,0,266,56,28,Furniture,983.73,6643,Medium,55088.880000000005
6609,C,2023-10-12,2023-10-13,4,529,288,0,1,270,16,12,Electronics,928.08,2138,Medium,14849.28
3001,B,2023-10-12,2023-10-13,1,706,256,0,0,322,52,80,Food,19.88,7587,High,1033.76
2387,B,2023-10-13,2023-10-14,4,332,453,1,0,266,27,44,Furniture,905.9,5510,Medium,24459.3
7552,A,2023-10-13,2023-10-14,5,659,370,0,0,468,15,15,Food,333.41,6854,Medium,5001.150000000001
2030,B,2023-10-13,2023-10-14,9,307,183,0,0,184,62,55,Clothing,645.49,2311,High,40020.38
2220,C,2023-10-13,2023-10-14,3,552,259,0,0,214,6,95,Furniture,454.69,4219,Medium,2728.14
7035,B,2023-10-13,2023-10-14,3,838,149,0,0,399,24,85,Clothing,361.06,8342,High,8665.44
7523,C,2023-10-13,2023-10-14,5,600,204,0,0,484,87,82,Electronics,294.07,1072,Medium,25584.09
9074,A,2023-10-13,2023-10-14,6,688,441,0,0,452,5,48,Clothing,433.51,1623,Medium,2167.55
1834,D,2023-10-13,2023-10-14,3,960,171,0,0,149,71,6,Electronics,304.06,9379,Low,21588.26
2724,C,2023-10-13,2023-10-14,1,318,312,0,0,475,86,64,Clothing,926.76,3227,High,79701.36
7598,D,2023-10-13,2023-10-14,8,971,221,0,1,471,93,81,Food,442.67,4229,Low,41168.310000000005
3413,A,2023-10-13,2023-10-14,1,180,167,0,1,417,53,87,Electronics,945.19,6956,Low,50095.07
6993,C,2023-10-13,2023-10-14,2,648,243,1,0,317,31,35,Furniture,377.77,3627,Low,11710.869999999999
5498,C,2023-10-13,2023-10-14,3,713,217,1,0,358,35,82,Electronics,267.33,6809,Low,9356.55
3105,B,2023-10-13,2023-10-14,6,802,55,0,0,235,98,11,Furniture,811.06,2566,Low,79483.87999999999
3568,C,2023-10-13,2023-10-14,4,640,62,0,0,403,19,23,Electronics,525.28,3720,High,9980.32
1209,A,2023-10-13,2023-10-14,4,925,102,1,0,469,34,57,Furniture,171.2,8920,Low,5820.799999999999
5911,D,2023-10-13,2023-10-14,9,864,372,0,0,195,94,81,Electronics,928.72,8566,High,87299.68000000001
3220,C,2023-10-13,2023-10-14,6,350,166,0,0,268,83,70,Clothing,962.48,7465,Low,79885.84
1233,A,2023-10-13,2023-10-14,2,837,6,0,0,412,82,88,Clothing,691.33,7914,Medium,56689.060000000005
1792,A,2023-10-13,2023-10-14,7,705,141,0,0,324,1,37,Clothing,972.13,6684,Medium,972.13
4110,C,2023-10-13,2023-10-14,3,514,124,1,0,440,41,63,Furniture,677.4,8678,Medium,27773.399999999998
3166,B,2023-10-13,2023-10-14,9,185,89,0,0,445,53,80,Clothing,626.98,4990,Medium,33229.94
9526,C,2023-10-13,2023-10-14,6,721,401,0,1,474,80,93,Food,827.67,2256,High,66213.59999999999
6193,C,2023-10-13,2023-10-14,8,316,310,0,0,433,64,29,Food,77.03,4342,Low,4929.92
2214,B,2023-10-14,2023-10-15,1,295,370,1,0,383,40,42,Clothing,448.47,2966,High,17938.800000000003
5419,A,2023-10-14,2023-10-15,2,396,439,1,1,447,62,28,Electronics,436.14,7849,High,27040.68
8314,C,2023-10-14,2023-10-15,6,143,215,0,0,440,55,16,Clothing,624.61,5913,High,34353.55
9475,B,2023-10-14,2023-10-15,3,492,440,1,0,467,92,67,Furniture,353.7,9190,Low,32540.399999999998
1212,D,2023-10-14,2023-10-15,1,542,122,0,0,286,11,88,Furniture,458.95,6468,Medium,5048.45
2658,D,2023-10-14,2023-10-15,6,189,371,0,0,473,52,18,Food,850.96,4038,Medium,44249.92
6024,B,2023-10-14,2023-10-15,5,254,185,0,0,393,96,48,Electronics,948.44,1759,High,91050.24
6917,A,2023-10-14,2023-10-15,9,577,370,0,0,420,26,17,Furniture,489.28,1256,Medium,12721.279999999999
6141,B,2023-10-14,2023-10-15,6,720,152,0,0,381,74,74,Furniture,708.16,2629,Medium,52403.84
2794,A,2023-10-14,2023-10-15,5,158,248,1,0,342,87,25,Food,551.83,2883,Low,48009.21000000001
6988,D,2023-10-14,2023-10-15,1,209,113,0,0,126,48,48,Electronics,868.92,8385,High,41708.159999999996
9296,C,2023-10-14,2023-10-15,1,578,95,0,0,250,45,87,Food,269.13,1081,High,12110.85
6578,B,2023-10-14,2023-10-15,1,717,197,0,0,298,33,50,Clothing,864.82,2783,High,28539.06
6551,D,2023-10-14,2023-10-15,7,998,335,0,1,377,64,19,Electronics,519.94,7515,High,33276.16
4845,C,2023-10-14,2023-10-15,6,832,2,0,0,326,78,74,Electronics,461.59,7610,Medium,36004.02
7906,D,2023-10-14,2023-10-15,5,874,148,0,0,295,9,75,Clothing,952.49,6986,Medium,8572.41
1378,B,2023-10-14,2023-10-15,4,693,415,0,0,320,78,41,Electronics,312.02,6703,Medium,24337.559999999998
4293,B,2023-10-14,2023-10-15,8,883,385,0,0,456,2,5,Food,91.59,3035,High,183.18
4329,C,2023-10-14,2023-10-15,8,148,110,0,1,327,75,6,Food,675.18,6104,Low,50638.49999999999
5808,B,2023-10-14,2023-10-15,5,476,19,0,0,166,14,3,Furniture,270.37,9361,Medium,3785.1800000000003
8937,D,2023-10-14,2023-10-15,4,131,202,0,0,424,36,45,Food,645.39,8047,High,23234.04
1224,C,2023-10-14,2023-10-15,2,585,370,0,0,437,35,75,Food,65.43,4769,High,2290.05
1737,C,2023-10-14,2023-10-15,7,700,401,0,0,197,64,61,Electronics,566.67,6227,High,36266.88
1235,D,2023-10-14,2023-10-15,5,630,181,0,0,114,25,48,Food,244.77,1223,Medium,6119.25
1711,A,2023-10-15,2023-10-16,3,102,330,0,0,481,97,24,Food,84.52,9675,High,8198.44
6988,C,2023-10-15,2023-10-16,9,477,226,1,1,213,9,48,Clothing,65.0,9099,Low,585.0
2888,A,2023-10-15,2023-10-16,9,671,291,0,0,203,77,26,Clothing,958.0,7671,Medium,73766.0
8173,D,2023-10-15,2023-10-16,8,341,357,0,0,406,43,49,Electronics,272.75,3306,Medium,11728.25
2259,D,2023-10-15,2023-10-16,1,640,75,0,0,292,10,90,Clothing,586.0,1597,High,5860.0
6246,C,2023-10-15,2023-10-16,3,686,316,0,0,313,57,88,Food,489.75,1084,Medium,27915.75
8271,B,2023-10-15,2023-10-16,2,681,315,0,0,244,33,55,Electronics,369.27,1989,High,12185.91
1748,C,2023-10-15,2023-10-16,4,694,222,0,0,196,9,4,Food,547.16,4015,High,4924.44
4551,B,2023-10-15,2023-10-16,2,456,372,0,0,151,54,49,Furniture,564.08,8594,High,30460.320000000003
7400,A,2023-10-15,2023-10-16,8,784,35,0,0,157,13,74,Furniture,838.88,8587,Medium,10905.44
7643,B,2023-10-15,2023-10-16,1,296,477,0,0,308,24,98,Clothing,392.39,7072,High,9417.36
9701,C,2023-10-15,2023-10-16,4,957,427,0,0,284,62,44,Food,359.3,4246,Low,22276.600000000002
2823,B,2023-10-15,2023-10-16,5,518,323,0,0,265,40,29,Clothing,682.42,7802,High,27296.8
7852,D,2023-10-15,2023-10-16,4,758,449,0,0,168,59,26,Electronics,378.06,6405,High,22305.54
8777,A,2023-10-15,2023-10-16,8,372,299,1,0,222,56,83,Food,515.92,6195,Medium,28891.519999999997
5232,D,2023-10-15,2023-10-16,2,601,332,0,0,136,64,85,Furniture,181.41,1727,High,11610.24
7519,D,2023-10-15,2023-10-16,9,134,89,1,0,334,60,83,Clothing,291.01,5517,Medium,17460.6
2777,D,2023-10-15,2023-10-16,2,724,28,0,0,174,81,61,Food,209.17,4295,Medium,16942.77
2222,D,2023-10-15,2023-10-16,2,560,175,0,0,207,97,40,Food,842.25,8729,Medium,81698.25
8630,B,2023-10-15,2023-10-16,2,817,419,0,0,390,23,19,Furniture,800.02,1423,Low,18400.46
2777,D,2023-10-15,2023-10-16,8,769,219,0,0,394,27,82,Electronics,398.21,6678,Low,10751.67
8490,B,2023-10-15,2023-10-16,3,352,135,0,0,273,61,14,Furniture,445.89,9004,Low,27199.29
5859,D,2023-10-15,2023-10-16,8,733,388,0,0,217,44,35,Electronics,416.51,5332,Low,18326.44
9893,C,2023-10-15,2023-10-16,7,611,351,0,0,243,57,82,Clothing,200.86,8853,Medium,11449.02
9118,D,2023-10-16,2023-10-17,4,147,477,0,0,443,43,92,Clothing,785.5,1318,Low,33776.5
3989,C,2023-10-16,2023-10-17,7,284,461,0,1,258,62,19,Clothing,830.64,6166,Medium,51499.68
9343,B,2023-10-16,2023-10-17,8,590,174,0,0,369,26,89,Clothing,613.81,9577,Low,15959.059999999998
2325,A,2023-10-16,2023-10-17,6,372,125,0,1,340,88,79,Electronics,744.72,7322,Low,65535.36
6127,B,2023-10-16,2023-10-17,6,712,170,0,1,146,75,3,Electronics,656.14,6343,Low,49210.5
9998,A,2023-10-16,2023-10-17,3,626,393,0,0,462,93,87,Clothing,111.56,7783,High,10375.08
3722,A,2023-10-16,2023-10-17,5,227,265,0,0,432,64,50,Clothing,555.56,4802,High,35555.84
5656,D,2023-10-16,2023-10-17,2,309,133,0,0,201,69,12,Food,353.48,2025,High,24390.120000000003
2325,A,2023-10-16,2023-10-17,5,723,271,1,0,372,24,96,Food,227.99,7948,Medium,5471.76
5133,B,2023-10-16,2023-10-17,5,881,443,0,0,479,73,54,Furniture,668.21,3488,Low,48779.33
3869,D,2023-10-16,2023-10-17,7,241,25,0,0,223,74,92,Electronics,889.92,2087,High,65854.08
2242,A,2023-10-16,2023-10-17,4,272,276,1,0,283,11,98,Furniture,999.85,8760,Medium,10998.35
9539,B,2023-10-16,2023-10-17,6,964,99,0,0,263,95,65,Electronics,581.52,1598,High,55244.4
2831,A,2023-10-16,2023-10-17,9,777,441,0,0,472,67,10,Electronics,675.66,8612,Medium,45269.22
2569,A,2023-10-16,2023-10-17,4,546,424,1,0,269,89,27,Clothing,654.92,8612,Medium,58287.88
8246,D,2023-10-16,2023-10-17,6,218,361,1,1,181,53,76,Clothing,698.08,7527,High,36998.240000000005
2918,D,2023-10-16,2023-10-17,9,814,29,0,0,246,43,97,Furniture,253.78,8843,Medium,10912.54
7416,B,2023-10-16,2023-10-17,1,110,132,0,0,234,27,68,Clothing,167.81,4434,High,4530.87
4232,D,2023-10-16,2023-10-17,8,860,393,0,0,410,1,21,Clothing,413.35,8695,Low,413.35
4758,D,2023-10-16,2023-10-17,1,403,495,1,0,257,49,20,Clothing,471.23,4383,Low,23090.27
6997,C,2023-10-16,2023-10-17,4,859,350,1,1,431,48,17,Food,765.67,9310,Medium,36752.159999999996
3355,C,2023-10-16,2023-10-17,3,253,138,1,0,302,80,46,Electronics,626.5,9994,High,50120.0
2824,B,2023-10-16,2023-10-17,4,422,485,0,0,219,99,34,Clothing,556.75,1927,Low,55118.25
8280,D,2023-10-16,2023-10-17,7,636,190,0,0,128,79,78,Clothing,503.5,5147,Medium,39776.5
5060,B,2023-10-17,2023-10-18,9,544,390,0,0,261,98,10,Electronics,230.84,2838,Low,22622.32
6324,C,2023-10-17,2023-10-18,9,441,186,0,0,261,53,20,Furniture,379.07,1446,High,20090.71
1404,C,2023-10-17,2023-10-18,1,320,139,0,1,441,11,64,Food,118.29,7036,Medium,1301.19
2721,C,2023-10-17,2023-10-18,1,209,319,0,0,101,9,62,Food,75.17,7888,Medium,676.53
6316,B,2023-10-17,2023-10-18,9,509,378,0,0,146,61,99,Food,23.07,6970,Medium,1407.27
4845,D,2023-10-17,2023-10-18,4,517,236,1,0,199,88,79,Food,96.77,1159,Medium,8515.76
5210,A,2023-10-17,2023-10-18,3,701,368,0,1,323,99,39,Clothing,598.96,3797,Medium,59297.04
1064,D,2023-10-17,2023-10-18,9,604,296,1,0,156,22,91,Clothing,971.81,2825,Low,21379.82
7382,B,2023-10-17,2023-10-18,5,876,443,0,0,221,71,62,Electronics,38.39,5433,Medium,2725.69
1968,C,2023-10-17,2023-10-18,6,139,199,1,0,244,44,79,Food,785.38,9458,Low,34556.72
1368,A,2023-10-17,2023-10-18,1,608,283,0,1,453,30,83,Food,668.65,5426,Low,20059.5
9424,B,2023-10-17,2023-10-18,1,558,378,0,0,253,60,90,Clothing,860.16,3897,Medium,51609.6
3242,C,2023-10-17,2023-10-18,7,362,79,0,0,480,93,12,Food,945.89,3983,Medium,87967.77
6002,B,2023-10-17,2023-10-18,8,769,446,1,0,237,55,24,Clothing,814.86,4840,High,44817.3
4083,A,2023-10-17,2023-10-18,8,217,258,0,0,138,39,53,Electronics,799.79,2064,High,31191.809999999998
9073,C,2023-10-17,2023-10-18,7,549,100,0,0,364,41,33,Furniture,95.4,1469,High,3911.4
9880,D,2023-10-17,2023-10-18,9,867,31,1,0,380,9,69,Electronics,365.34,5469,Low,3288.06
2469,B,2023-10-17,2023-10-18,1,513,276,0,0,247,1,73,Clothing,620.38,5048,High,620.38
5725,A,2023-10-17,2023-10-18,2,807,120,1,1,114,3,78,Furniture,26.89,2328,Low,80.67
5259,D,2023-10-17,2023-10-18,3,925,54,0,1,331,69,46,Electronics,479.86,7848,Low,33110.340000000004
4622,A,2023-10-17,2023-10-18,5,922,492,0,0,212,11,89,Clothing,18.22,8738,Low,200.42
1823,B,2023-10-17,2023-10-18,4,625,17,0,1,446,4,7,Clothing,744.2,2157,Medium,2976.8
4431,A,2023-10-17,2023-10-18,4,560,308,0,0,238,33,98,Furniture,273.02,3619,Low,9009.66
7528,C,2023-10-17,2023-10-18,8,217,367,0,0,243,33,43,Furniture,757.4,2335,High,24994.2
5151,A,2023-10-18,2023-10-19,8,316,120,0,0,251,45,7,Food,485.26,1193,High,21836.7
5213,B,2023-10-18,2023-10-19,7,816,109,0,0,341,20,95,Clothing,116.91,4966,High,2338.2
8420,C,2023-10-18,2023-10-19,1,176,330,0,1,247,37,61,Furniture,920.1,6395,High,34043.700000000004
9989,A,2023-10-18,2023-10-19,4,520,60,0,1,363,84,32,Clothing,700.99,7461,Low,58883.16
1779,A,2023-10-18,2023-10-19,1,991,433,0,0,370,98,85,Furniture,727.15,8703,High,71260.7
3892,C,2023-10-18,2023-10-19,5,271,263,0,0,176,21,59,Electronics,238.55,7101,Low,5009.55
6534,D,2023-10-18,2023-10-19,3,489,267,1,0,480,58,79,Food,134.33,6305,Medium,7791.14
4306,D,2023-10-18,2023-10-19,3,125,434,0,1,177,51,30,Food,954.94,3096,High,48701.94
3902,C,2023-10-18,2023-10-19,4,227,499,0,0,402,71,4,Electronics,352.83,4850,Low,25050.93
4718,A,2023-10-18,2023-10-19,2,473,449,0,0,315,16,34,Food,242.1,2413,Low,3873.6
1021,D,2023-10-18,2023-10-19,7,753,296,0,0,218,96,9,Furniture,879.63,6050,Low,84444.48
2500,C,2023-10-18,2023-10-19,4,123,405,0,1,328,36,60,Furniture,468.71,7066,High,16873.559999999998
4641,B,2023-10-18,2023-10-19,5,569,126,0,0,251,50,76,Food,657.61,2622,High,32880.5
6212,A,2023-10-18,2023-10-19,2,843,136,1,0,402,75,94,Clothing,273.6,1495,High,20520.0
1191,B,2023-10-18,2023-10-19,6,522,77,0,0,117,48,24,Clothing,969.43,9312,Low,46532.64
9587,A,2023-10-18,2023-10-19,9,276,206,0,0,269,29,55,Clothing,479.28,4884,Low,13899.119999999999
8174,D,2023-10-18,2023-10-19,8,952,394,1,0,195,42,29,Electronics,430.11,8216,Medium,18064.62
6114,B,2023-10-18,2023-10-19,8,846,396,0,0,264,98,54,Electronics,73.99,5313,Low,7251.0199999999995
5662,B,2023-10-18,2023-10-19,2,930,183,0,0,132,59,51,Electronics,710.94,1776,Low,41945.46000000001
5326,C,2023-10-18,2023-10-19,4,637,411,0,0,484,55,22,Furniture,545.62,3823,Medium,30009.1
5335,D,2023-10-18,2023-10-19,8,365,88,0,0,339,74,99,Food,966.56,9371,High,71525.44
9281,D,2023-10-18,2023-10-19,1,973,319,0,0,447,67,20,Electronics,136.35,1755,Low,9135.449999999999
9648,A,2023-10-18,2023-10-19,8,728,228,0,0,372,22,37,Furniture,397.14,2419,Medium,8737.08
6494,C,2023-10-18,2023-10-19,3,669,63,0,0,145,96,51,Furniture,261.5,9800,Low,25104.0
9536,C,2023-10-19,2023-10-20,8,369,325,0,0,178,84,73,Furniture,670.96,2398,Medium,56360.64
